Customer Id,Cost
fffe3800350031003600,261.51690000000013
fffe3700300032003200,134.82269999999994
fffe3400350036003400,258.2203
fffe3300390034003200,347.74939999999975
fffe3700330030003300,177.2747999999999
fffe3100350038003600,472.13939999999997
fffe3900330030003100,228.00229999999982
fffe3400370033003200,320.54889999999995
fffe3800350031003900,305.37100000000004
fffe3600360034003400,229.6230000000001
fffe3300380033003000,165.0951999999999
fffe3700330038003800,291.7964000000001
fffe3500340033003100,722.0002999999998
fffe3600380030003900,264.26340000000005
fffe380036003000,271.4083999999999
fffe3800380034003300,159.54979999999995
fffe310034003100,265.7077
fffe3500310036003700,302.14979999999997
fffe3700300039003400,401.68209999999993
fffe3800320037003400,328.61699999999973
fffe3600310034003600,521.0582000000002
fffe3200320034003700,257.0065000000001
fffe3700330034003400,269.49980000000005
fffe3100300032003200,328.54399999999987
fffe3400340038003100,229.12499999999997
fffe350030003200,198.57619999999991
fffe3200340038003900,300.7342
fffe340036003500,161.07709999999986
fffe3700310037003100,256.80850000000004
fffe3900360030003100,183.5991999999999
fffe3800310038003800,673.9075000000003
fffe3500350039003900,267.1669000000001
fffe3100330039003800,169.55829999999997
fffe360034003400,223.2426
fffe3300380030003500,233.78779999999992
fffe320036003600,161.85729999999992
fffe3900330038003700,190.26709999999994
fffe3400330031003500,290.93399999999986
fffe3800320033003000,109.07859999999997
fffe3200380039003600,194.24419999999992
fffe3200340032003500,168.6686999999999
fffe3700370036003500,182.62729999999993
fffe3200390030003500,588.8673
fffe3300390036003200,462.5433999999999
fffe3300380031003000,108.0877000000001
fffe380038003100,313.57800000000003
fffe3900370034003200,708.8096000000004
fffe3800340036003900,223.94660000000005
fffe330035003900,272.8412000000001
fffe3300370031003900,220.27049999999988
fffe3300330034003700,304.25359999999995
fffe3400350030003500,156.15429999999992
fffe3400340039003300,135.12310000000005
fffe3200310033003300,338.4060999999999
fffe3200310037003600,187.5723999999999
fffe3600330039003400,200.03120000000007
fffe3900320030003400,246.13910000000004
fffe3100310035003900,466.20049999999986
fffe3700340034003800,266.5178000000001
fffe3400350035003400,386.68280000000004
fffe3600330033003700,366.19160000000005
fffe3400350030003900,230.25479999999996
fffe3300310038003500,226.17999999999986
fffe3100350035003700,262.2233999999998
fffe3600300037003100,134.59640000000002
fffe3600300033003300,157.26459999999986
fffe3600390035003600,118.46069999999997
fffe3800300032003800,183.61370000000002
fffe320034003200,183.95569999999992
fffe3700340031003000,240.54079999999993
fffe3100320031003100,224.8602
fffe3600370035003300,213.17839999999993
fffe3500330039003500,258.85060000000004
fffe3500380031003100,348.06579999999985
fffe3900320035003900,293.4985000000001
fffe3600330036003100,538.8489
fffe3200350033003600,270.5575999999999
fffe3600310030003200,348.86000000000024
fffe3200300037003000,239.99749999999997
fffe3500320034003300,285.3689999999999
fffe3800390031003200,480.33409999999986
fffe3700370034003400,587.8772
fffe3100310036003500,154.0805999999999
fffe3500320036003600,210.13150000000002
fffe3900390037003300,152.81249999999991
fffe3600300031003200,612.4414
fffe3800330038003700,387.1551
fffe320037003100,462.89099999999996
fffe3400350032003000,285.50599999999986
fffe3800330033003700,254.6154999999999
fffe3400360035003800,211.79420000000002
fffe3800340038003900,154.44809999999995
fffe3500390038003800,239.92849999999999
fffe3300310032003900,122.78879999999998
fffe3700370037003700,141.40310000000005
fffe3100310036003700,172.59330000000003
fffe3300390032003600,219.87630000000004
fffe3700370036003900,270.7562
fffe3300350038003000,258.8557
fffe310038003600,209.75420000000005
fffe3200300031003700,254.10200000000003
fffe3800380031003300,225.8975
fffe3900380038003400,312.33099999999996
fffe3500310036003500,295.99589999999995
fffe3300300039003700,142.7182000000001
fffe3900320035003100,267.2911999999998
fffe3800380034003100,340.1231000000002
fffe3800300031003200,268.7167999999999
fffe3800300037003600,504.758
fffe3500380038003600,247.33760000000012
fffe3100310033003400,627.7609
fffe370035003000,1184.2546
fffe3700370030003200,234.32809999999998
fffe3800340038003500,196.99259999999984
fffe3100320032003900,462.6085
fffe3600340034003700,270.2711999999999
fffe3300320039003300,231.38830000000002
fffe350034003400,280.15939999999995
fffe3100340039003700,236.70230000000006
fffe330033003800,233.41300000000004
fffe3400350036003200,188.76890000000003
fffe3300380031003200,178.52089999999995
fffe3100360030003100,124.18370000000003
fffe3300370031003600,382.0326
fffe3700300034003700,242.8315999999999
fffe3900310031003600,328.2938999999999
fffe3500360037003100,344.1125
fffe350039003400,276.06880000000007
fffe3600390038003200,326.5946
fffe3800360039003700,269.3471
fffe3600350033003300,261.2532000000001
fffe3900310031003500,194.12710000000004
fffe3500300035003600,249.43349999999995
fffe3800390031003300,265.0594
fffe3100350035003600,380.84269999999975
fffe3800390036003400,237.81500000000003
fffe3500320033003600,258.6441999999999
fffe3600370036003700,203.63060000000016
fffe3700380037003500,367.5189000000001
fffe3600390032003500,646.7591000000002
fffe3700340036003900,226.73329999999999
fffe3200390035003700,242.00739999999993
fffe3900370032003500,179.2446999999999
fffe3500300038003600,276.7685000000001
fffe3600330033003400,1522.8417000000002
fffe330037003100,212.33410000000003
fffe3400390037003200,179.6996
fffe3800320036003400,2378.4657999999995
fffe3800380038003500,355.5888
fffe3200300039003800,277.87149999999997
fffe3900320039003500,298.55369999999994
fffe3600340036003700,216.42030000000003
fffe3600350037003800,391.6693
fffe3500300037003700,555.7271999999998
fffe3100380032003600,391.3154999999999
fffe380037003500,192.9279999999999
fffe3100360034003900,105.94729999999998
fffe3700310036003500,1078.3933999999995
fffe3400330035003200,997.4658999999998
fffe3300330032003200,256.04019999999997
fffe3100300036003000,172.80619999999988
fffe3100390034003500,419.78729999999996
fffe3500370031003500,157.15299999999993
fffe3500330039003600,286.0695000000001
fffe3600350038003400,176.53619999999992
fffe3200390032003100,312.37430000000006
fffe3600310031003100,132.28740000000002
fffe3700330031003900,196.02469999999997
fffe3700370033003300,297.30210000000005
fffe3300340038003000,600.6226999999999
fffe3100330037003300,434.6023000000001
fffe3800370030003700,397.16049999999996
fffe3300300037003600,169.5311
fffe3800310036003800,201.97800000000004
fffe3200300033003200,217.41839999999993
fffe3800350030003600,218.1197999999999
fffe3800320039003200,179.1460999999999
fffe3100340030003100,145.01379999999997
fffe3500310032003000,254.60260000000017
fffe3200370033003900,130.72500000000002
fffe3300380032003900,274.9081000000001
fffe320031003400,272.68320000000006
fffe3300330038003200,262.1603000000001
fffe3900310032003200,309.85590000000013
fffe3800360039003400,1266.1091
fffe3500340038003800,243.27080000000007
fffe3200350033003700,234.44760000000016
fffe3400330038003300,153.2620999999999
fffe3500310037003100,119.71639999999996
fffe3500370038003300,214.21189999999987
fffe3700330032003000,275.45039999999995
fffe3900380030003800,193.3092999999999
fffe3100390037003700,355.648
fffe3700300035003100,243.09219999999982
fffe3700310038003000,307.5947999999999
fffe3200380030003300,251.82380000000012
fffe3300370036003800,312.81149999999997
fffe3600340032003000,240.6646999999999
fffe3200310036003000,264.6975
fffe3700300033003300,155.0622
fffe320031003300,394.23189999999994
fffe3100360034003800,259.9799000000001
fffe3400,382.35890000000006
fffe3700360030003400,246.91909999999993
fffe3400300036003800,133.25590000000005
fffe3600310030003600,377.7086999999998
fffe3300310036003300,372.11689999999993
fffe3400390035003800,284.31460000000015
fffe3700320035003000,223.5759999999998
fffe3400340037003000,313.2736999999999
fffe3700380033003800,152.9177999999999
fffe350039003100,254.94950000000009
fffe3400330038003700,286.5115
fffe3700310030003500,154.48309999999995
fffe3100320038003000,279.2466999999999
fffe3600360030003000,133.9319
fffe3900330034003600,127.89360000000006
fffe320032003100,271.7156999999999
fffe3700370035003200,260.72090000000003
fffe3600340030003000,996.2605999999997
fffe3300340033003700,268.57800000000003
fffe3300340033003900,163.78959999999995
fffe3700330031003400,241.68079999999998
fffe370033003700,373.0964999999997
fffe3700380032003500,174.9519
fffe3700300034003800,155.4455999999999
fffe3900350034003400,477.6645999999998
fffe3500350033003200,292.69549999999987
fffe3500370037003400,361.72289999999987
fffe3700320031003200,700.7791000000002
fffe3100390033003100,236.45189999999994
fffe3900340038003900,278.45860000000005
fffe3500350038003600,783.0636000000002
fffe3100350037003300,317.61920000000015
fffe350031003400,189.0025000000001
fffe3600360031003100,319.01299999999986
fffe3600360030003300,179.20009999999994
fffe3700350037003300,178.75389999999996
fffe3100310032003300,316.511
fffe3600310033003000,247.4240000000001
fffe380033003300,195.87689999999998
fffe3600330031003000,168.1332999999999
fffe3900380034003400,224.92470000000006
fffe3600380039003900,395.23519999999996
fffe3900340031003400,240.40970000000007
fffe3500350031003500,230.1289999999999
fffe3200390034003500,267.9968999999999
fffe3300320036003100,294.66159999999996
fffe3500370034003000,119.83530000000005
fffe3700350031003700,1703.8788
fffe3300390032003800,160.66689999999994
fffe360038003500,651.8394999999997
fffe3900300037003100,250.34849999999994
fffe3900310031003700,258.76740000000007
fffe3100320033003300,274.63500000000016
fffe3200320035003800,343.85360000000014
fffe3200360034003300,254.22670000000005
fffe3600330031003300,362.3124999999997
fffe3900390035003600,308.28510000000006
fffe390032003600,233.63609999999997
fffe3600370037003900,103.14349999999995
fffe3700300031003600,352.4738999999999
fffe3900340030003300,446.9855999999999
fffe340032003700,220.56699999999992
fffe3600350035003200,203.8712000000001
fffe3700360036003000,495.66470000000015
fffe3800300036003100,157.9186999999999
fffe3400330037003400,851.3107999999997
fffe390038003600,326.09470000000005
fffe3300360035003000,1242.4505999999997
fffe380036003600,366.5341999999999
fffe3400390036003200,246.3603
fffe3300300030003800,277.89360000000005
fffe3800330039003100,320.0716
fffe3400380030003000,114.92250000000013
fffe3800310036003900,215.74119999999976
fffe3500320038003700,161.49109999999993
fffe37003200,266.59950000000003
fffe3300370038003100,398.6435999999999
fffe3800380039003000,440.0427000000003
fffe3500340030003600,228.20830000000007
fffe3700300039003300,516.1015999999998
fffe3800310034003100,262.7748000000001
fffe3500360038003000,201.91109999999992
fffe3800370036003100,182.94999999999996
fffe3700320032003600,245.42979999999997
fffe3800330033003400,230.3816999999999
fffe3700320034003300,1385.2974
fffe3300330039003000,303.9612
fffe3400300039003400,284.0372999999999
fffe3500360034003300,358.63400000000024
fffe3700350038003000,228.24829999999992
fffe3100310031003500,382.8643999999997
fffe3400330035003600,219.98449999999997
fffe3800300034003700,144.7743999999999
fffe3200300038003700,1133.9561
fffe3500320037003300,519.1531000000001
fffe3200300031003800,280.49229999999994
fffe3700360035003000,274.32489999999984
fffe3500330030003500,942.1234999999999
fffe3700300032003700,303.50050000000005
fffe3200320031003800,232.35030000000015
fffe3600390036003400,292.726
fffe3800320036003600,214.6950999999999
fffe390030003000,223.09489999999994
fffe380038003200,184.4493999999999
fffe3600320032003300,200.0474999999999
fffe3300350038003700,255.93060000000006
fffe3800380035003100,305.8411999999998
fffe3200310032003800,170.2989999999999
fffe3500350038003100,156.66219999999998
fffe3500350037003000,309.5787000000001
fffe3900350037003300,223.873
fffe3400340032003800,588.3856000000001
fffe3700330036003100,740.7934999999997
fffe3800380032003400,355.94589999999994
fffe3400380033003300,191.4837
fffe3500390035003600,439.25899999999996
fffe3200380039003700,397.8758999999999
fffe380036003300,269.4426000000001
fffe320035003600,271.79640000000006
fffe3900370030003000,189.53859999999995
fffe3500350036003900,111.74760000000008
fffe3200340032003600,273.67810000000003
fffe3500320031003200,358.2199000000002
fffe3400300035003500,294.8180000000001
fffe3800330032003800,392.58349999999996
fffe3400380030003700,142.23020000000005
fffe3100390035003600,298.4912999999998
fffe3400350034003500,443.67269999999974
fffe3300390033003800,253.43800000000013
fffe3100300038003900,333.0895000000001
fffe3200390037003900,163.82379999999998
fffe3700350030003800,225.12440000000004
fffe3600370034003500,343.61019999999985
fffe3500350039003800,322.3571
fffe3800300034003300,275.1768000000001
fffe3800370030003600,284.5287
fffe3500360031003100,693.9128000000003
fffe3800390031003100,238.61630000000008
fffe3500360031003800,237.55909999999986
fffe310038003300,385.2748
fffe310035003900,221.9024999999999
fffe350036003400,277.69469999999995
fffe3800390038003100,244.16279999999992
fffe3600300034003000,350.2637999999999
fffe3300380030003400,262.0680000000001
fffe3800310033003900,544.7760999999999
fffe3400380032003200,283.18040000000013
fffe3800310030003300,5650.339700000003
fffe3400330032003500,200.50309999999993
fffe3900370032003900,231.11829999999986
fffe3800330037003700,162.4249
fffe320036003800,952.9162999999999
fffe3500380035003900,323.72490000000005
fffe3200310036003700,1166.4746999999995
fffe3400390030003800,439.0966999999999
fffe3900340039003700,358.3646
fffe3300360038003800,437.41010000000017
fffe3200390033003500,319.3951
fffe3600360034003500,153.3420999999999
fffe3600360031003300,142.99489999999997
fffe3700310033003500,161.27369999999993
fffe3900330037003100,114.25050000000005
fffe310032003100,283.7141
fffe3800360034003500,228.64909999999992
fffe3100330034003300,247.12070000000003
fffe3900340038003200,427.9045999999999
fffe370032003200,274.2265
fffe3300310030003500,237.9747000000001
fffe320036003700,221.93580000000003
fffe3500320037003900,249.70480000000003
fffe3400370031003400,285.8341
fffe3900340037003100,254.1774000000001
fffe3300380035003200,313.72740000000005
fffe390030003200,744.1316999999998
fffe3200360033003200,348.5883000000002
fffe3200340039003600,201.86789999999996
fffe3300300033003400,179.72469999999998
fffe38003800,155.28189999999998
fffe3600330031003400,405.49499999999983
fffe3700350038003800,675.4085999999999
fffe3700340031003500,471.78189999999995
fffe3700390037003100,696.2667000000001
fffe3200360035003700,663.1324000000002
fffe3500320037003000,150.8616999999999
fffe3800390038003400,165.4571
fffe3200300031003400,4397.827500000003
fffe3500350038003800,113.30500000000002
fffe3500340031003900,686.1755
fffe3600340038003300,297.25130000000007
fffe3500310039003000,203.88979999999992
fffe3600390034003100,261.965
fffe3400330034003400,493.5661
fffe350038003200,385.1039
fffe3100360035003400,207.9671999999999
fffe310037003400,182.34580000000003
fffe3800340035003200,169.85019999999994
fffe3800360036003000,480.56430000000006
fffe3500340033003200,314.6143
fffe3500330035003400,287.864
fffe3100310033003200,190.3458999999999
fffe3200330030003100,246.89220000000014
fffe3900320038003500,419.92560000000026
fffe3700310038003800,330.3514999999998
fffe3200380033003500,473.33219999999966
fffe3100360035003500,332.20489999999995
fffe3200360030003900,344.85109999999986
fffe3900360035003100,301.4902
fffe3800340034003500,281.5207
fffe3100370031003000,170.90300000000002
fffe3500320035003500,152.0104999999999
fffe3400360034003900,244.7383000000001
fffe3900330037003300,1928.5788
fffe3300320039003800,159.50089999999997
fffe3700350030003500,240.7703999999999
fffe3600380031003300,266.17940000000004
fffe3700360030003700,192.62389999999996
fffe3900350033003900,269.82539999999995
fffe3900350037003900,231.42419999999996
fffe3200390035003300,258.7689
fffe3500380037003300,373.07399999999984
fffe3800300032003500,320.56520000000006
fffe3700360032003300,551.7706999999998
fffe3900330034003300,308.3017
fffe3200330039003200,231.76369999999994
fffe3300350037003600,270.78359999999986
fffe3100350038003100,336.55870000000004
fffe3200330038003100,186.25029999999998
fffe3700330038003200,131.69919999999993
fffe3700360033003800,357.80769999999995
fffe3800370038003100,217.9558999999999
fffe3800340035003600,309.9399999999999
fffe3100370033003800,250.54320000000004
fffe3500300031003700,236.40869999999993
fffe3500360039003700,168.4962
fffe3500330031003500,295.09109999999987
fffe3500310035003000,215.27649999999997
fffe3700340034003000,166.4488999999999
fffe3600320036003000,153.1803999999999
fffe3800370033003300,249.88040000000015
fffe3400360031003400,129.21589999999998
fffe3300370037003300,468.82909999999987
fffe3200330030003400,279.43080000000015
fffe3600370037003100,333.8778000000002
fffe3100360036003100,419.5244999999998
fffe3200350035003300,134.50560000000002
fffe3400360033003600,300.84979999999996
fffe3400390031003800,175.54500000000004
fffe3500370036003300,307.5601
fffe3300350032003400,490.58260000000007
fffe3700340038003700,158.8002999999999
fffe3700330037003100,130.42879999999997
fffe3600350031003800,287.9121
fffe3800310033003700,619.1553000000002
fffe3200300038003500,178.27550000000008
fffe3300310032003200,246.28399999999982
fffe370032003000,266.1689999999998
fffe3900310034003600,141.90769999999998
fffe3100370032003900,126.46600000000007
fffe3200360031003100,283.4664000000001
fffe370037003300,1160.3103000000003
fffe340037003000,709.3046
fffe3100380035003700,193.70660000000004
fffe3100360031003700,622.7749000000001
fffe3600380030003700,349.1589999999999
fffe3600350030003500,123.01459999999997
fffe3600340030003900,300.7191
fffe3800300034003800,769.3651999999998
fffe3500330031003800,267.90799999999984
fffe3600350030003400,392.88009999999974
fffe320031003100,145.77329999999998
fffe3100360030003900,646.5366000000005
fffe3400340036003000,352.81250000000006
fffe3800310032003700,176.06869999999995
fffe3400380038003600,399.46589999999975
fffe360036003600,180.33759999999995
fffe390039003900,163.82769999999988
fffe3700380030003600,136.4787000000001
fffe3200340030003800,169.02869999999996
fffe3400310037003300,134.77370000000005
fffe3800390032003300,237.31100000000004
fffe3100340033003800,223.9375
fffe3900390031003400,311.3943999999998
fffe3600350034003000,313.5733
fffe3100360032003300,146.67759999999993
fffe3600390037003900,371.94500000000005
fffe3700350036003300,247.1224000000001
fffe3400370030003800,118.88660000000002
fffe360032003600,222.96209999999996
fffe380037003800,132.41270000000003
fffe3700320039003200,308.7688000000001
fffe3800300030003600,289.49690000000004
fffe3700390033003400,295.314
fffe3500370037003300,115.08659999999992
fffe3300330038003700,171.3216999999999
fffe3300310031003600,462.8590999999999
fffe3500370031003700,198.58159999999995
fffe3600330032003000,222.02689999999998
fffe350038003700,597.9331999999999
fffe3700370033003400,196.41369999999992
fffe3900310032003100,691.5135
fffe3300300035003300,256.94290000000007
fffe3500350030003700,205.6257999999998
fffe3800300030003900,218.58539999999982
fffe320033003100,638.5952000000001
fffe3300360030003600,147.6085
fffe3400370039003600,186.71999999999989
fffe370036003300,366.23589999999984
fffe3500320031003600,161.79129999999995
fffe3300300031003400,314.62529999999975
fffe3100360036003600,162.62099999999995
fffe3200380039003300,289.864
fffe3200380036003500,1186.2019000000003
fffe3100360034003700,206.78550000000004
fffe35003900,238.66029999999998
fffe3300380031003100,148.0981
fffe3400300037003700,307.5945999999999
fffe3100310039003900,199.15380000000016
fffe3200320034003400,117.07689999999998
fffe380034003400,131.34239999999997
fffe3900330033003300,770.0405000000001
fffe3200310034003500,201.1871
fffe3600330035003500,189.11739999999995
fffe3900380039003400,135.40239999999994
fffe3600310034003100,241.43450000000007
fffe3800360037003300,302.58850000000007
fffe3200380039003000,326.63849999999985
fffe3600320031003000,171.33460000000005
fffe3300360039003400,1354.8499000000002
fffe3400320032003400,193.45429999999993
fffe3600320034003000,190.21619999999993
fffe3100370039003700,328.806
fffe3300300032003100,641.7529000000001
fffe3500380038003400,320.2979
fffe3400350036003500,118.40500000000006
fffe3800380034003900,372.36139999999983
fffe3600320030003800,111.93730000000005
fffe3500350030003900,234.86549999999988
fffe3500310038003500,445.8298000000001
fffe3500320039003400,254.76179999999994
fffe3700340030003900,407.7160000000003
fffe3100390032003400,166.46809999999996
fffe3700330036003000,2737.828800000001
fffe3200320038003800,356.82070000000004
fffe3400300036003200,372.4244999999999
fffe3900360037003000,422.2699999999999
fffe3500350030003500,274.94149999999985
fffe3800390032003400,234.09649999999993
fffe350036003300,230.2857999999999
fffe3800370034003700,349.6446000000001
fffe3100350036003700,313.1662
fffe3600300030003600,448.8021999999999
fffe3600370031003700,184.7767999999999
fffe3700320034003200,379.4445999999999
fffe3500370034003200,210.4380999999999
fffe3300330039003300,193.64839999999992
fffe3600370039003100,153.61949999999985
fffe350030003400,158.0085
fffe380033003900,111.8016000000001
fffe3200370038003000,222.87109999999987
fffe3600340031003000,360.6966
fffe3700330037003500,140.59189999999998
fffe330039003600,224.16949999999997
fffe3300350033003700,681.8132000000002
fffe3500370039003100,223.45669999999998
fffe3100390032003800,227.55670000000006
fffe3900350030003700,234.3238999999999
fffe3300390036003600,245.48139999999992
fffe3700360039003700,305.48470000000003
fffe3700360037003100,300.4462000000001
fffe320030003200,267.8492999999999
fffe3400390035003900,155.30829999999997
fffe38003900,213.96439999999993
fffe3600370030003100,207.29790000000006
fffe3200370034003300,179.62419999999995
fffe3900370039003800,245.78460000000007
fffe3500320034003600,242.38569999999996
fffe3100330038003800,125.23770000000007
fffe3500300034003700,174.1840999999999
fffe3700370039003300,370.7847999999999
fffe3900350036003900,326.4799000000001
fffe3300370034003700,362.73409999999996
fffe390037003300,249.41589999999997
fffe3100300031003900,305.1132
fffe3600330039003500,221.2353000000001
fffe3200320037003800,529.9923000000003
fffe3400300030003200,205.65109999999996
fffe3800320033003500,233.88120000000004
fffe340032003500,349.83660000000003
fffe3700340035003700,384.2376999999999
fffe370037003700,345.93889999999993
fffe3600380031003900,259.3681
fffe3100340031003600,273.7870000000001
fffe3400320038003600,244.79079999999985
fffe3700340032003100,570.9729999999998
fffe310039003500,120.3774000000001
fffe3500350030003600,136.38739999999999
fffe3400300035003200,176.6092
fffe3300350039003200,195.95339999999993
fffe3100390030003400,624.8880999999999
fffe3300310039003300,216.9638999999999
fffe3400360032003400,326.7234
fffe3400310032003900,144.56109999999995
fffe3500370035003600,146.75930000000002
fffe3800320039003600,114.58090000000007
fffe3800390039003300,157.03859999999986
fffe3600300036003100,285.23009999999994
fffe3900380035003700,415.2769
fffe3900350031003100,226.87729999999993
fffe31003800,228.29449999999994
fffe3700300035003500,157.71869999999996
fffe3700320033003000,139.20779999999988
fffe3700390031003400,330.8118999999999
fffe3500390030003400,189.94080000000002
fffe3600380039003800,128.334
fffe3100310038003100,172.46329999999995
fffe3500310031003100,161.64139999999992
fffe3500350034003100,189.12369999999996
fffe3200320039003100,155.63050000000004
fffe3300360039003300,298.37440000000015
fffe3500370033003600,262.37289999999985
fffe3900300035003100,182.90369999999996
fffe3900320032003000,173.9971
fffe3700390030003200,639.0704000000001
fffe3800330036003400,257.81199999999995
fffe3900330037003900,324.0658
fffe3400300039003000,228.40140000000008
fffe3300370035003800,326.31419999999997
fffe3500390031003400,187.22170000000003
fffe3600300034003600,570.6425
fffe3300300034003200,247.29579999999996
fffe3900330038003200,550.8045
fffe3200370031003600,144.09140000000002
fffe3700370033003800,224.13760000000013
fffe3300340034003200,350.4243999999998
fffe3500390037003600,154.8722
fffe3300310036003600,397.01600000000013
fffe3100340034003300,191.2887999999999
fffe3400350034003200,460.4390999999999
fffe3500380031003600,548.1388999999998
fffe3300340030003000,258.1207
fffe350038003300,356.2256999999999
fffe3700320039003100,863.1779000000001
fffe3200350033003300,401.3479000000001
fffe3500300038003400,121.8788000000001
fffe3500370035003300,170.99609999999993
fffe3900350038003700,349.79700000000014
fffe3100360033003300,450.4770999999999
fffe3200340033003400,539.6403999999999
fffe3700300031003700,1515.1487
fffe3800360033003300,227.57869999999994
fffe3200340033003200,282.23009999999994
fffe3900370039003900,253.66569999999996
fffe3300360038003900,341.70959999999997
fffe3100320036003000,336.5620000000001
fffe3600300035003000,346.48359999999985
fffe3200380032003700,234.41529999999983
fffe3600380030003600,174.3007999999999
fffe3100320030003200,291.09609999999986
fffe3900390033003400,203.8053
fffe3800340032003300,140.81030000000004
fffe3500330037003400,265.115
fffe3300390033003200,576.6894000000001
fffe3700370030003000,266.0811
fffe3400350034003400,242.27800000000002
fffe3700300030003400,363.5036
fffe3700340034003200,1407.5900000000004
fffe320035003100,199.39199999999994
